"TS","Year","Month","DayOfMon","DayOfYear","Hour","Minute","WndSpd_10m_Max"
"2020-10-27 20:13:00","2020","10","27","301","20","13","3.234"
"2020-10-27 20:14:00","2020","10","27","301","20","14","2.385"
"2020-10-27 20:15:00","2020","10","27","301","20","15","3.659"
"2020-10-27 20:16:00","2020","10","27","301","20","16","2.744"
"2020-10-27 20:17:00","2020","10","27","301","20","17","3.201"
"2020-10-27 20:18:00","2020","10","27","301","20","18","3.136"
"2020-10-27 20:19:00","2020","10","27","301","20","19","3.626"
"2020-10-27 20:20:00","2020","10","27","301","20","20","2.123"
"2020-10-27 20:21:00","2020","10","27","301","20","21","1.568"
"2020-10-27 20:22:00","2020","10","27","301","20","22","2.907"
"2020-10-27 20:23:00","2020","10","27","301","20","23","3.005"
"2020-10-27 20:24:00","2020","10","27","301","20","24","2.091"
"2020-10-27 20:25:00","2020","10","27","301","20","25","1.699"
"2020-10-27 20:26:00","2020","10","27","301","20","26","2.058"
"2020-10-27 20:27:00","2020","10","27","301","20","27","2.352"
"2020-10-27 20:28:00","2020","10","27","301","20","28","2.123"
"2020-10-27 20:29:00","2020","10","27","301","20","29","2.711"
"2020-10-27 20:30:00","2020","10","27","301","20","30","1.927"
"2020-10-27 20:31:00","2020","10","27","301","20","31","2.319"
"2020-10-27 20:32:00","2020","10","27","301","20","32","3.299"
"2020-10-27 20:33:00","2020","10","27","301","20","33","1.927"
"2020-10-27 20:34:00","2020","10","27","301","20","34","2.352"
"2020-10-27 20:35:00","2020","10","27","301","20","35","1.927"
"2020-10-27 20:36:00","2020","10","27","301","20","36","2.679"
"2020-10-27 20:37:00","2020","10","27","301","20","37","3.757"
"2020-10-27 20:38:00","2020","10","27","301","20","38","2.777"
"2020-10-27 20:39:00","2020","10","27","301","20","39","3.005"
"2020-10-27 20:40:00","2020","10","27","301","20","40","3.724"
"2020-10-27 20:41:00","2020","10","27","301","20","41","2.483"
"2020-10-27 20:42:00","2020","10","27","301","20","42","2.581"
"2020-10-27 20:43:00","2020","10","27","301","20","43","3.005"
"2020-10-27 20:44:00","2020","10","27","301","20","44","2.548"
"2020-10-27 20:45:00","2020","10","27","301","20","45","3.234"
"2020-10-27 20:46:00","2020","10","27","301","20","46","1.797"
"2020-10-27 20:47:00","2020","10","27","301","20","47","2.221"
"2020-10-27 20:48:00","2020","10","27","301","20","48","2.156"
"2020-10-27 20:49:00","2020","10","27","301","20","49","1.96"
"2020-10-27 20:50:00","2020","10","27","301","20","50","2.156"
"2020-10-27 20:51:00","2020","10","27","301","20","51","2.711"
"2020-10-27 20:52:00","2020","10","27","301","20","52","1.731"
"2020-10-27 20:53:00","2020","10","27","301","20","53","1.568"
"2020-10-27 20:54:00","2020","10","27","301","20","54","2.646"
"2020-10-27 20:55:00","2020","10","27","301","20","55","2.156"
"2020-10-27 20:56:00","2020","10","27","301","20","56","2.156"
"2020-10-27 20:57:00","2020","10","27","301","20","57","2.842"
"2020-10-27 20:58:00","2020","10","27","301","20","58","1.993"
"2020-10-27 20:59:00","2020","10","27","301","20","59","2.842"
"2020-10-27 21:00:00","2020","10","27","301","21","0","2.287"
"2020-10-27 21:01:00","2020","10","27","301","21","1","1.405"
"2020-10-27 21:02:00","2020","10","27","301","21","2","0.882"
"2020-10-27 21:03:00","2020","10","27","301","21","3","1.47"
"2020-10-27 21:04:00","2020","10","27","301","21","4","1.666"
"2020-10-27 21:05:00","2020","10","27","301","21","5","2.091"
"2020-10-27 21:06:00","2020","10","27","301","21","6","1.895"
"2020-10-27 21:07:00","2020","10","27","301","21","7","1.339"
"2020-10-27 21:08:00","2020","10","27","301","21","8","2.581"
"2020-10-27 21:09:00","2020","10","27","301","21","9","2.711"
"2020-10-27 21:10:00","2020","10","27","301","21","10","2.777"
"2020-10-27 21:11:00","2020","10","27","301","21","11","2.646"
"2020-10-27 21:12:00","2020","10","27","301","21","12","1.535"
"2020-10-27 21:13:00","2020","10","27","301","21","13","2.091"
"2020-10-27 21:14:00","2020","10","27","301","21","14","2.417"
"2020-10-27 21:15:00","2020","10","27","301","21","15","2.319"
"2020-10-27 21:16:00","2020","10","27","301","21","16","1.699"
"2020-10-27 21:17:00","2020","10","27","301","21","17","2.123"
"2020-10-27 21:18:00","2020","10","27","301","21","18","1.862"
"2020-10-27 21:19:00","2020","10","27","301","21","19","1.96"
"2020-10-27 21:20:00","2020","10","27","301","21","20","2.254"
"2020-10-27 21:21:00","2020","10","27","301","21","21","2.45"
"2020-10-27 21:22:00","2020","10","27","301","21","22","3.071"
"2020-10-27 21:23:00","2020","10","27","301","21","23","2.417"
"2020-10-27 21:24:00","2020","10","27","301","21","24","1.993"
"2020-10-27 21:25:00","2020","10","27","301","21","25","2.221"
"2020-10-27 21:26:00","2020","10","27","301","21","26","2.548"
"2020-10-27 21:27:00","2020","10","27","301","21","27","2.45"
"2020-10-27 21:28:00","2020","10","27","301","21","28","2.091"
"2020-10-27 21:29:00","2020","10","27","301","21","29","2.646"
"2020-10-27 21:30:00","2020","10","27","301","21","30","1.862"
"2020-10-27 21:31:00","2020","10","27","301","21","31","3.365"
"2020-10-27 21:32:00","2020","10","27","301","21","32","2.973"
"2020-10-27 21:33:00","2020","10","27","301","21","33","2.875"
"2020-10-27 21:34:00","2020","10","27","301","21","34","2.679"
"2020-10-27 21:35:00","2020","10","27","301","21","35","2.711"
"2020-10-27 21:36:00","2020","10","27","301","21","36","2.254"
"2020-10-27 21:37:00","2020","10","27","301","21","37","1.307"
"2020-10-27 21:38:00","2020","10","27","301","21","38","1.96"
"2020-10-27 21:39:00","2020","10","27","301","21","39","1.829"
"2020-10-27 21:40:00","2020","10","27","301","21","40","2.319"
"2020-10-27 21:41:00","2020","10","27","301","21","41","2.907"
"2020-10-27 21:42:00","2020","10","27","301","21","42","2.548"
"2020-10-27 21:43:00","2020","10","27","301","21","43","2.711"
"2020-10-27 21:44:00","2020","10","27","301","21","44","2.94"
"2020-10-27 21:45:00","2020","10","27","301","21","45","1.666"
"2020-10-27 21:46:00","2020","10","27","301","21","46","1.895"
"2020-10-27 21:47:00","2020","10","27","301","21","47","2.189"
"2020-10-27 21:48:00","2020","10","27","301","21","48","2.548"
"2020-10-27 21:49:00","2020","10","27","301","21","49","3.136"
"2020-10-27 21:50:00","2020","10","27","301","21","50","3.071"
"2020-10-27 21:51:00","2020","10","27","301","21","51","1.829"
"2020-10-27 21:52:00","2020","10","27","301","21","52","1.993"
"2020-10-27 21:53:00","2020","10","27","301","21","53","2.091"
"2020-10-27 21:54:00","2020","10","27","301","21","54","1.993"
"2020-10-27 21:55:00","2020","10","27","301","21","55","2.548"
"2020-10-27 21:56:00","2020","10","27","301","21","56","1.535"
"2020-10-27 21:57:00","2020","10","27","301","21","57","2.156"
"2020-10-27 21:58:00","2020","10","27","301","21","58","1.895"
"2020-10-27 21:59:00","2020","10","27","301","21","59","1.699"
"2020-10-27 22:00:00","2020","10","27","301","22","0","1.96"
"2020-10-27 22:01:00","2020","10","27","301","22","1","1.568"
"2020-10-27 22:02:00","2020","10","27","301","22","2","2.156"
"2020-10-27 22:03:00","2020","10","27","301","22","3","1.829"
"2020-10-27 22:04:00","2020","10","27","301","22","4","1.829"
"2020-10-27 22:05:00","2020","10","27","301","22","5","2.385"
"2020-10-27 22:06:00","2020","10","27","301","22","6","3.234"
"2020-10-27 22:07:00","2020","10","27","301","22","7","3.201"
"2020-10-27 22:08:00","2020","10","27","301","22","8","2.254"
"2020-10-27 22:09:00","2020","10","27","301","22","9","1.666"
"2020-10-27 22:10:00","2020","10","27","301","22","10","2.156"
"2020-10-27 22:11:00","2020","10","27","301","22","11","1.797"
"2020-10-27 22:12:00","2020","10","27","301","22","12","1.372"
"2020-10-27 22:13:00","2020","10","27","301","22","13","2.156"
"2020-10-27 22:14:00","2020","10","27","301","22","14","2.025"
"2020-10-27 22:15:00","2020","10","27","301","22","15","1.601"
"2020-10-27 22:16:00","2020","10","27","301","22","16","1.013"
"2020-10-27 22:17:00","2020","10","27","301","22","17","1.111"
"2020-10-27 22:18:00","2020","10","27","301","22","18","0.882"
"2020-10-27 22:19:00","2020","10","27","301","22","19","1.437"
"2020-10-27 22:20:00","2020","10","27","301","22","20","1.405"
"2020-10-27 22:21:00","2020","10","27","301","22","21","2.025"
"2020-10-27 22:22:00","2020","10","27","301","22","22","1.96"
"2020-10-27 22:23:00","2020","10","27","301","22","23","1.437"
"2020-10-27 22:24:00","2020","10","27","301","22","24","1.797"
"2020-10-27 22:25:00","2020","10","27","301","22","25","1.96"
"2020-10-27 22:26:00","2020","10","27","301","22","26","2.679"
"2020-10-27 22:27:00","2020","10","27","301","22","27","3.528"
"2020-10-27 22:28:00","2020","10","27","301","22","28","3.365"
"2020-10-27 22:29:00","2020","10","27","301","22","29","1.862"
"2020-10-27 22:30:00","2020","10","27","301","22","30","2.777"
"2020-10-27 22:31:00","2020","10","27","301","22","31","2.385"
"2020-10-27 22:32:00","2020","10","27","301","22","32","2.287"
"2020-10-27 22:33:00","2020","10","27","301","22","33","2.189"
"2020-10-27 22:34:00","2020","10","27","301","22","34","1.829"
"2020-10-27 22:35:00","2020","10","27","301","22","35","1.764"
"2020-10-27 22:36:00","2020","10","27","301","22","36","1.927"
"2020-10-27 22:37:00","2020","10","27","301","22","37","1.829"
"2020-10-27 22:38:00","2020","10","27","301","22","38","1.862"
"2020-10-27 22:39:00","2020","10","27","301","22","39","1.339"
"2020-10-27 22:40:00","2020","10","27","301","22","40","1.111"
"2020-10-27 22:41:00","2020","10","27","301","22","41","2.483"
"2020-10-27 22:42:00","2020","10","27","301","22","42","2.091"
"2020-10-27 22:43:00","2020","10","27","301","22","43","1.993"
"2020-10-27 22:44:00","2020","10","27","301","22","44","2.287"
"2020-10-27 22:45:00","2020","10","27","301","22","45","1.633"
"2020-10-27 22:46:00","2020","10","27","301","22","46","1.601"
"2020-10-27 22:47:00","2020","10","27","301","22","47","1.307"
"2020-10-27 22:48:00","2020","10","27","301","22","48","1.503"
"2020-10-27 22:49:00","2020","10","27","301","22","49","1.307"
"2020-10-27 22:50:00","2020","10","27","301","22","50","3.005"
"2020-10-27 22:51:00","2020","10","27","301","22","51","2.94"
"2020-10-27 22:52:00","2020","10","27","301","22","52","2.123"
"2020-10-27 22:53:00","2020","10","27","301","22","53","3.005"
"2020-10-27 22:54:00","2020","10","27","301","22","54","2.45"
"2020-10-27 22:55:00","2020","10","27","301","22","55","1.895"
"2020-10-27 22:56:00","2020","10","27","301","22","56","1.764"
"2020-10-27 22:57:00","2020","10","27","301","22","57","1.666"
"2020-10-27 22:58:00","2020","10","27","301","22","58","1.862"
"2020-10-27 22:59:00","2020","10","27","301","22","59","2.385"
"2020-10-27 23:00:00","2020","10","27","301","23","0","1.633"
"2020-10-27 23:01:00","2020","10","27","301","23","1","2.221"
"2020-10-27 23:02:00","2020","10","27","301","23","2","2.189"
"2020-10-27 23:03:00","2020","10","27","301","23","3","1.47"
"2020-10-27 23:04:00","2020","10","27","301","23","4","1.241"
"2020-10-27 23:05:00","2020","10","27","301","23","5","1.731"
"2020-10-27 23:06:00","2020","10","27","301","23","6","1.731"
"2020-10-27 23:07:00","2020","10","27","301","23","7","2.515"
"2020-10-27 23:08:00","2020","10","27","301","23","8","1.862"
"2020-10-27 23:09:00","2020","10","27","301","23","9","1.405"
"2020-10-27 23:10:00","2020","10","27","301","23","10","1.307"
"2020-10-27 23:11:00","2020","10","27","301","23","11","2.025"
"2020-10-27 23:12:00","2020","10","27","301","23","12","1.568"
"2020-10-27 23:13:00","2020","10","27","301","23","13","2.058"
"2020-10-27 23:14:00","2020","10","27","301","23","14","2.548"
"2020-10-27 23:15:00","2020","10","27","301","23","15","2.548"
"2020-10-27 23:16:00","2020","10","27","301","23","16","2.483"
"2020-10-27 23:17:00","2020","10","27","301","23","17","2.777"
"2020-10-27 23:18:00","2020","10","27","301","23","18","2.319"
"2020-10-27 23:19:00","2020","10","27","301","23","19","3.463"
"2020-10-27 23:20:00","2020","10","27","301","23","20","3.365"
"2020-10-27 23:21:00","2020","10","27","301","23","21","3.234"
"2020-10-27 23:22:00","2020","10","27","301","23","22","2.385"
"2020-10-27 23:23:00","2020","10","27","301","23","23","2.319"
"2020-10-27 23:24:00","2020","10","27","301","23","24","1.764"
"2020-10-27 23:25:00","2020","10","27","301","23","25","2.058"
"2020-10-27 23:26:00","2020","10","27","301","23","26","1.797"
"2020-10-27 23:27:00","2020","10","27","301","23","27","2.025"
"2020-10-27 23:28:00","2020","10","27","301","23","28","2.548"
"2020-10-27 23:29:00","2020","10","27","301","23","29","3.267"
"2020-10-27 23:30:00","2020","10","27","301","23","30","3.136"
"2020-10-27 23:31:00","2020","10","27","301","23","31","3.299"
"2020-10-27 23:32:00","2020","10","27","301","23","32","2.417"
"2020-10-27 23:33:00","2020","10","27","301","23","33","2.352"
"2020-10-27 23:34:00","2020","10","27","301","23","34","1.731"
"2020-10-27 23:35:00","2020","10","27","301","23","35","2.319"
"2020-10-27 23:36:00","2020","10","27","301","23","36","1.829"
"2020-10-27 23:37:00","2020","10","27","301","23","37","1.699"
"2020-10-27 23:38:00","2020","10","27","301","23","38","1.993"
"2020-10-27 23:39:00","2020","10","27","301","23","39","2.548"
"2020-10-27 23:40:00","2020","10","27","301","23","40","2.809"
"2020-10-27 23:41:00","2020","10","27","301","23","41","2.156"
"2020-10-27 23:42:00","2020","10","27","301","23","42","2.254"
"2020-10-27 23:43:00","2020","10","27","301","23","43","3.201"
"2020-10-27 23:44:00","2020","10","27","301","23","44","1.797"
"2020-10-27 23:45:00","2020","10","27","301","23","45","3.43"
"2020-10-27 23:46:00","2020","10","27","301","23","46","2.907"
"2020-10-27 23:47:00","2020","10","27","301","23","47","2.483"
"2020-10-27 23:48:00","2020","10","27","301","23","48","1.993"
"2020-10-27 23:49:00","2020","10","27","301","23","49","1.503"
"2020-10-27 23:50:00","2020","10","27","301","23","50","2.842"
"2020-10-27 23:51:00","2020","10","27","301","23","51","2.254"
"2020-10-27 23:52:00","2020","10","27","301","23","52","2.221"
"2020-10-27 23:53:00","2020","10","27","301","23","53","2.254"
"2020-10-27 23:54:00","2020","10","27","301","23","54","2.025"
"2020-10-27 23:55:00","2020","10","27","301","23","55","2.156"
"2020-10-27 23:56:00","2020","10","27","301","23","56","2.254"
"2020-10-27 23:57:00","2020","10","27","301","23","57","2.319"
"2020-10-27 23:58:00","2020","10","27","301","23","58","2.515"
"2020-10-27 23:59:00","2020","10","27","301","23","59","2.646"
"2020-10-28 00:00:00","2020","10","28","302","0","0","1.993"
"2020-10-28 00:01:00","2020","10","28","302","0","1","1.96"
"2020-10-28 00:02:00","2020","10","28","302","0","2","2.711"
"2020-10-28 00:03:00","2020","10","28","302","0","3","2.287"
"2020-10-28 00:04:00","2020","10","28","302","0","4","2.319"
"2020-10-28 00:05:00","2020","10","28","302","0","5","2.156"
"2020-10-28 00:06:00","2020","10","28","302","0","6","2.123"
"2020-10-28 00:07:00","2020","10","28","302","0","7","1.405"
"2020-10-28 00:08:00","2020","10","28","302","0","8","1.274"
"2020-10-28 00:09:00","2020","10","28","302","0","9","0.915"
"2020-10-28 00:10:00","2020","10","28","302","0","10","1.927"
"2020-10-28 00:11:00","2020","10","28","302","0","11","2.189"
"2020-10-28 00:12:00","2020","10","28","302","0","12","2.319"
"2020-10-28 00:13:00","2020","10","28","302","0","13","2.287"
"2020-10-28 00:14:00","2020","10","28","302","0","14","2.679"
"2020-10-28 00:15:00","2020","10","28","302","0","15","1.829"
"2020-10-28 00:16:00","2020","10","28","302","0","16","2.123"
"2020-10-28 00:17:00","2020","10","28","302","0","17","1.437"
"2020-10-28 00:18:00","2020","10","28","302","0","18","1.045"
"2020-10-28 00:19:00","2020","10","28","302","0","19","1.143"
"2020-10-28 00:20:00","2020","10","28","302","0","20","2.711"
"2020-10-28 00:21:00","2020","10","28","302","0","21","2.319"
"2020-10-28 00:22:00","2020","10","28","302","0","22","1.764"
"2020-10-28 00:23:00","2020","10","28","302","0","23","2.254"
"2020-10-28 00:24:00","2020","10","28","302","0","24","1.241"
"2020-10-28 00:25:00","2020","10","28","302","0","25","1.339"
"2020-10-28 00:26:00","2020","10","28","302","0","26","1.372"
"2020-10-28 00:27:00","2020","10","28","302","0","27","1.503"
"2020-10-28 00:28:00","2020","10","28","302","0","28","1.699"
"2020-10-28 00:29:00","2020","10","28","302","0","29","1.47"
"2020-10-28 00:30:00","2020","10","28","302","0","30","0.98"
"2020-10-28 00:31:00","2020","10","28","302","0","31","1.633"
"2020-10-28 00:32:00","2020","10","28","302","0","32","1.927"
"2020-10-28 00:33:00","2020","10","28","302","0","33","1.437"
"2020-10-28 00:34:00","2020","10","28","302","0","34","1.699"
"2020-10-28 00:35:00","2020","10","28","302","0","35","1.503"
"2020-10-28 00:36:00","2020","10","28","302","0","36","0.947"
"2020-10-28 00:37:00","2020","10","28","302","0","37","1.045"
"2020-10-28 00:38:00","2020","10","28","302","0","38","1.568"
"2020-10-28 00:39:00","2020","10","28","302","0","39","1.764"
"2020-10-28 00:40:00","2020","10","28","302","0","40","1.731"
"2020-10-28 00:41:00","2020","10","28","302","0","41","1.731"
"2020-10-28 00:42:00","2020","10","28","302","0","42","1.829"
"2020-10-28 00:43:00","2020","10","28","302","0","43","2.352"
"2020-10-28 00:44:00","2020","10","28","302","0","44","1.96"
"2020-10-28 00:45:00","2020","10","28","302","0","45","1.829"
"2020-10-28 00:46:00","2020","10","28","302","0","46","2.483"
"2020-10-28 00:47:00","2020","10","28","302","0","47","2.613"
"2020-10-28 00:48:00","2020","10","28","302","0","48","1.895"
"2020-10-28 00:49:00","2020","10","28","302","0","49","1.829"
"2020-10-28 00:50:00","2020","10","28","302","0","50","1.862"
"2020-10-28 00:51:00","2020","10","28","302","0","51","1.862"
"2020-10-28 00:52:00","2020","10","28","302","0","52","1.535"
"2020-10-28 00:53:00","2020","10","28","302","0","53","1.241"
"2020-10-28 00:54:00","2020","10","28","302","0","54","1.503"
"2020-10-28 00:55:00","2020","10","28","302","0","55","1.176"
